sample_id,vOTU_id,phageID,phageLen,linear_or_circular,integrase,virsorter_category,cat_taxonomy,img_vr_cluster,assigned_family
SAMP_yahara2021_Sample1,vOTU_yahara2021_00085,VIRSorter_contig_1189_pilon_gene_1173_gene_1249-940038-1021740-cat_5,81702,l,NA,5,Lachnospiraceae (family): 0.91,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00086,VIRSorter_contig_1795_pilon_gene_221_gene_252-213087-244130-cat_5,31043,l,NA,5,Terrabacteria group (no rank): 0.56,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00087,VIRSorter_contig_1512_pilon_gene_1_gene_59-120-37321-cat_4,37201,l,NA,4,Streptococcus (genus): 0.71,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00088,VIRSorter_contig_2118_pilon-cat_2,79114,l,NA,2,Streptococcus (genus): 0.76,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00089,VIRSorter_contig_2742_pilon_gene_40_gene_139-28122-91692-cat_4,63570,l,NA,4,Firmicutes (phylum): 0.54,VIRSorter_contig_2742_pilon_gene_40_gene_139-28122-91692-cat_4;7000000709_____SRS019906_WUGC_scaffold_36888;7000000471_____SRS064449_LANL_scaffold_62485;3300007500_____Ga0104983_100919;3300007854_____Ga0114157_100280;7000000734_____C490609;3300014108_____Ga0134359_1000140;3300011982_____Ga0119773_1000663;3300006248_____Ga0099387_100311;7000000281_____SRS055450_LANL_scaffold_51923;3300008152_____Ga0114285_1003220;3300007663_____Ga0105541_1000860;7000000550_____SRS075404_LANL_scaffold_46351;7000000554_____SRS058336_LANL_scaffold_64263;7000000226_____C2575448;3300006317_____Ga0099674_104451;3300006742_____Ga0101805_101590;VIRSorter_contig_2742_pilon_gene_40_gene_117-28122-79362-cat_5,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00090,VIRSorter_contig_729_pilon_gene_74_gene_88-57499-67657-cat_5,10158,l,NA,5,Bacteria (superkingdom): 0.97,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00091,VIRSorter_contig_2742_pilon_gene_40_gene_117-28122-79362-cat_5,51240,l,NA,5,Firmicutes (phylum): 0.54,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00092,VIRSorter_contig_1617_pilon_gene_46_gene_138-36721-93260-cat_5,56539,l,NA,5,Streptococcus (genus): 0.53,VIRSorter_contig_951_pilon-cat_2;3300006254_____Ga0099365_1000123;3300007204_____Ga0103275_100403;3300006745_____Ga0101799_100176;7000000483_____C832197;7000000125_____SRS015941_WUGC_scaffold_33368;3300008618_____Ga0111234_100101;3300008382_____Ga0114861_1000093;7000000310_____C899651;3300008514_____Ga0111023_100665;3300007994_____Ga0113878_100497;7000000545_____SRS043755_WUGC_scaffold_45964;7000000027_____SRS056622_LANL_scaffold_11215;3300014137_____Ga0134350_1000303;3300008607_____Ga0111136_100339;3300007728_____Ga0105754_1000335;7000000351_____SRS047219_WUGC_scaffold_60611;3300008495_____Ga0114893_100390;7000000298_____SRS016569_Baylor_scaffold_35834;3300008504_____Ga0114860_100613;3300008639_____Ga0115685_1001466;7000000421_____C4106201;3300008742_____Ga0115672_100908;3300008483_____Ga0105906_1000700;7000000123_____C990875;3300006248_____Ga0099387_100166;3300008626_____Ga0111364_101274;3300014766_____Ga0134337_101164;7000000496_____SRS057692_LANL_scaffold_4588;3300014037_____Ga0119816_1002764;3300008515_____Ga0115189_1001996;7000000222_____SRS057539_LANL_scaffold_45130;3300008273_____Ga0114250_101968;7000000682_____SRS019587_WUGC_scaffold_10368;3300007316_____Ga0104922_102882;2124908010_____kg300_2462769;3300008534_____Ga0111050_101411;7000000366_____SRS065278_LANL_scaffold_67750;7000000336_____C2524140;7000000290_____C3496739;7000000556_____C3561281;3300008098_____Ga0114255_103873;7000000305_____SRS062761_LANL_scaffold_52823;7000000276_____SRS054687_LANL_scaffold_49911;3300008420_____Ga0115228_103356;7000000147_____C1909450;3300007803_____Ga0105780_103547;3300008746_____Ga0114084_1004178;3300006317_____Ga0099674_105938;3300008138_____Ga0114843_104577;3300006243_____Ga0099348_101280;VIRSorter_contig_637_pilon-cat_2;3300008518_____Ga0115191_100225;3300007810_____Ga0105660_100006;3300008524_____Ga0111046_100093;3300007314_____Ga0104968_100209;3300007107_____Ga0102632_1000186;3300006328_____Ga0099580_100175;3300008493_____Ga0111009_1000224;3300007208_____Ga0103291_100337;3300008537_____Ga0111051_100368;7000000480_____SRS015209_WUGC_scaffold_36762;3300006460_____Ga0100061_100303;7000000395_____SRS019077_WUGC_scaffold_55806;3300007728_____Ga0105754_1000297;3300008098_____Ga0114255_101109;3300008534_____Ga0111050_100408;7000000392_____SRS023557_Baylor_scaffold_33146;3300008607_____Ga0111136_100362;3300014137_____Ga0134350_1000365;7000000027_____SRS056622_LANL_scaffold_51951;3300008155_____Ga0114001_101682;7000000541_____C2271223;VIRSorter_contig_341_pilon_gene_326_gene_425-249450-319301-cat_4;VIRSorter_contig_2135_pilon_gene_1_gene_77-0-52560-cat_5;VIRSorter_contig_1617_pilon_gene_46_gene_138-36721-93260-cat_5;VIRSorter_contig_1617_pilon_gene_29_gene_138-20658-93260-cat_5,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00093,VIRSorter_contig_4048_pilon_gene_15_gene_48-16746-46023-cat_5,29277,l,NA,5,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00094,VIRSorter_contig_1669_pilon_gene_5_gene_111-12334-124621-cat_5,112287,l,NA,5,Bacteroidetes (phylum): 0.60,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00095,VIRSorter_contig_412_pilon_gene_2423_gene_2459-2014798-2039450-cat_5,24652,l,NA,5,Streptococcus (genus): 0.73,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00096,VIRSorter_contig_1181_pilon_gene_326_gene_384-268196-322169-cat_5,53973,l,NA,5,Streptococcus (genus): 0.73,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00097,VIRSorter_contig_36_pilon_gene_163_gene_275-134787-220031-cat_5,85244,l,NA,5,Bacteria (superkingdom): 0.93,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00098,VIRSorter_contig_274_pilon_gene_442_gene_471-340140-363634-cat_5,23494,l,NA,5,Terrabacteria group (no rank): 0.60,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00099,VIRSorter_contig_1220_pilon_gene_528_gene_656-513258-605974-cat_5,92716,l,NA,5,Prevotella (genus): 0.84,VIRSorter_contig_1220_pilon_gene_528_gene_656-513258-605974-cat_5;7000000653_____SRS016740_Baylor_scaffold_6414,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00100,VIRSorter_contig_58_pilon_gene_133_gene_247-83318-147937-cat_5,64619,l,NA,5,Bacteria (superkingdom): 0.95,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00101,VIRSorter_contig_259_pilon_gene_119_gene_220-104798-185420-cat_5,80622,l,NA,5,Bacteria (superkingdom): 0.92,VIRSorter_contig_711_pilon-cat_1;3300008413_____Ga0115229_100261;3300008382_____Ga0114861_1000290;3300008140_____Ga0114165_1002357;7000000194_____SRS022077_Baylor_scaffold_9475;7000000354_____SRS015985_WUGC_scaffold_4334;3300006301_____Ga0099617_100602;7000000568_____SRS051930_LANL_scaffold_32983;3300008405_____Ga0115221_1002303;3300006294_____Ga0099625_101034;VIRSorter_contig_3_pilon_gene_151_gene_321-134167-262903-cat_5;7000000720_____SRS045197_WUGC_scaffold_78094;VIRSorter_contig_3_pilon_gene_151_gene_317-134167-260067-cat_5;VIRSorter_contig_259_pilon_gene_138_gene_238-120043-196251-cat_5;VIRSorter_contig_259_pilon_gene_119_gene_220-104798-185420-cat_5;VIRSorter_contig_259_pilon_gene_150_gene_297-128995-248204-cat_5,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00102,VIRSorter_contig_128_pilon_gene_731_gene_792-598887-638633-cat_5,39746,l,NA,5,Streptococcus (genus): 0.72,VIRSorter_contig_128_pilon_gene_731_gene_792-598887-638633-cat_5;7000000295_____SRS019219_WUGC_scaffold_54943;3300008362_____Ga0115107_101200;3300008730_____Ga0113886_1001220;7000000647_____SRS020220_Baylor_scaffold_27743;3300008730_____Ga0113886_1001067,"Podoviridae,Siphoviridae,Siphoviridae,Siphoviridae,Siphoviridae"
SAMP_yahara2021_Sample1,vOTU_yahara2021_00103,VIRSorter_contig_36_pilon_gene_176_gene_331-142120-255616-cat_5,113496,l,NA,5,Bacteria (superkingdom): 0.93,VIRSorter_contig_36_pilon_gene_163_gene_262-134787-209076-cat_4;7000000205_____SRS011247_Baylor_scaffold_772;7000000266_____SRS017537_Baylor_scaffold_4193;3300006291_____Ga0099556_100126;3300008618_____Ga0111234_100566;7000000725_____SRS014472_WUGC_scaffold_3943;7000000210_____SRS024015_Baylor_scaffold_52452;VIRSorter_contig_36_pilon_gene_176_gene_331-142120-255616-cat_5;VIRSorter_contig_36_pilon_gene_163_gene_275-134787-220031-cat_5,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00104,VIRSorter_contig_1593_pilon_gene_150_gene_269-110890-208854-cat_5,97964,l,NA,5,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00105,VIRSorter_contig_249_pilon_gene_232_gene_367-157871-250096-cat_5,92225,l,NA,5,Veillonella (genus): 0.95,VIRSorter_contig_249_pilon_gene_245_gene_345-164214-231530-cat_5;3300006524_____Ga0101033_100323;3300006566_____Ga0100365_1000661;7000000041_____SRS013705_Baylor_scaffold_33475;3300007783_____Ga0105777_100486;3300006320_____Ga0099576_1001027;3300008611_____Ga0111137_1001263;3300006320_____Ga0099576_1001111;3300007194_____Ga0103269_101435;7000000502_____C2254399;7000000605_____SRS019028_WUGC_scaffold_66814;3300008148_____Ga0114323_1001534;3300007724_____Ga0105680_103032;3300008154_____Ga0114321_1002236;7000000647_____SRS020220_Baylor_scaffold_45663;3300007300_____Ga0104843_102576;VIRSorter_contig_249_pilon_gene_232_gene_367-157871-250096-cat_5;VIRSorter_contig_801_pilon_gene_213_gene_289-165362-238601-cat_5;3300008273_____Ga0114250_100206;3300007648_____Ga0105531_100849;VIRSorter_contig_801_pilon_gene_213_gene_276-165362-208159-cat_5,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00106,VIRSorter_contig_3950_pilon_gene_1_gene_94-35-68304-cat_5,68269,l,NA,5,Firmicutes (phylum): 0.71,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00107,VIRSorter_contig_1806_pilon_gene_96_gene_262-66440-179611-cat_5,113171,l,NA,5,Candidatus Saccharimonas sp. (species): 0.71,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00108,VIRSorter_contig_709_pilon_gene_3179_gene_3314-2680720-2773668-cat_5,92948,l,NA,5,Lachnospiraceae (family): 0.90,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00109,VIRSorter_contig_581_pilon_gene_131_gene_249-100202-180239-cat_5,80037,l,NA,5,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00110,VIRSorter_contig_1851_pilon_gene_41_gene_184-38623-120111-cat_5,81488,l,NA,5,Streptococcus (genus): 0.51,VIRSorter_contig_1851_pilon_gene_41_gene_184-38623-120111-cat_5;7000000558_____C626690;7000000046_____SRS013252_Baylor_scaffold_28466;2124908010_____kg300_3310423;3300008630_____Ga0111367_101237;3300008275_____Ga0114253_1004285;7000000742_____C3025998;VIRSorter_contig_420_pilon_gene_1_gene_80-510-39448-cat_5,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00111,VIRSorter_contig_1357_pilon_gene_176_gene_291-137860-213443-cat_5,75583,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00112,VIRSorter_contig_1839_pilon_gene_10_gene_109-6564-60729-cat_4,54165,l,NA,4,Veillonella (genus): 0.86,VIRSorter_contig_897_pilon-cat_2;3300008537_____Ga0111051_100734;7000000194_____SRS022077_Baylor_scaffold_32401;7000000393_____SRS019327_WUGC_scaffold_29301;7000000462_____SRS012279_Baylor_scaffold_36528;3300008279_____Ga0114263_1000685;7000000041_____SRS013705_Baylor_scaffold_103200;3300008589_____Ga0111083_101319;VIRSorter_contig_1839_pilon_gene_10_gene_109-6564-60729-cat_4;7000000367_____SRS048791_LANL_scaffold_58043,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00113,VIRSorter_contig_3959_pilon-cat_2,119326,l,NA,2,Proteobacteria (phylum): 0.57,VIRSorter_contig_3959_pilon-cat_2;7000000389_____SRS017439_Baylor_scaffold_52999;7000000277_____C1127873;3300011982_____Ga0119773_1003152,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00114,VIRSorter_contig_709_pilon_gene_1436_gene_1529-1234615-1307481-cat_5,72866,l,NA,5,Lachnospiraceae (family): 0.90,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00115,VIRSorter_contig_880_pilon_gene_522_gene_622-351509-413471-cat_5,61962,l,NA,5,Candidatus Saccharimonas sp. (species): 0.66,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00116,VIRSorter_contig_1072_pilon_gene_123_gene_177-100697-140367-cat_4,39670,l,NA,4,Bacteria (superkingdom): 0.98,VIRSorter_contig_1072_pilon_gene_123_gene_177-100697-140367-cat_4;7000000389_____C3833756;3300011986_____Ga0119795_1004970;7000000462_____SRS012279_Baylor_scaffold_46202;7000000745_____C5959132;7000000389_____C3832629,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00117,VIRSorter_contig_1473_pilon_gene_275_gene_310-248917-274477-cat_5,25560,l,NA,5,Bacteria (superkingdom): 0.98,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00118,VIRSorter_contig_583_pilon_gene_4_gene_31-3317-25014-cat_5,21697,l,NA,5,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00119,VIRSorter_contig_1122_pilon_gene_1_gene_109-0-84431-cat_5,84431,l,NA,5,Bacteria (superkingdom): 0.98,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00120,VIRSorter_contig_867_pilon-cat_2,66361,l,NA,2,Bacteria (superkingdom): 0.98,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00121,VIRSorter_contig_3_pilon_gene_414_gene_435-337381-350390-cat_5,13009,l,NA,5,Bacteria (superkingdom): 0.92,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00122,VIRSorter_contig_341_pilon_gene_326_gene_425-249450-319301-cat_4,69851,l,NA,4,Terrabacteria group (no rank): 0.54,VIRSorter_contig_951_pilon-cat_2;3300006254_____Ga0099365_1000123;3300007204_____Ga0103275_100403;3300006745_____Ga0101799_100176;7000000483_____C832197;7000000125_____SRS015941_WUGC_scaffold_33368;3300008618_____Ga0111234_100101;3300008382_____Ga0114861_1000093;7000000310_____C899651;3300008514_____Ga0111023_100665;3300007994_____Ga0113878_100497;7000000545_____SRS043755_WUGC_scaffold_45964;7000000027_____SRS056622_LANL_scaffold_11215;3300014137_____Ga0134350_1000303;3300008607_____Ga0111136_100339;3300007728_____Ga0105754_1000335;7000000351_____SRS047219_WUGC_scaffold_60611;3300008495_____Ga0114893_100390;7000000298_____SRS016569_Baylor_scaffold_35834;3300008504_____Ga0114860_100613;3300008639_____Ga0115685_1001466;7000000421_____C4106201;3300008742_____Ga0115672_100908;3300008483_____Ga0105906_1000700;7000000123_____C990875;3300006248_____Ga0099387_100166;3300008626_____Ga0111364_101274;3300014766_____Ga0134337_101164;7000000496_____SRS057692_LANL_scaffold_4588;3300014037_____Ga0119816_1002764;3300008515_____Ga0115189_1001996;7000000222_____SRS057539_LANL_scaffold_45130;3300008273_____Ga0114250_101968;7000000682_____SRS019587_WUGC_scaffold_10368;3300007316_____Ga0104922_102882;2124908010_____kg300_2462769;3300008534_____Ga0111050_101411;7000000366_____SRS065278_LANL_scaffold_67750;7000000336_____C2524140;7000000290_____C3496739;7000000556_____C3561281;3300008098_____Ga0114255_103873;7000000305_____SRS062761_LANL_scaffold_52823;7000000276_____SRS054687_LANL_scaffold_49911;3300008420_____Ga0115228_103356;7000000147_____C1909450;3300007803_____Ga0105780_103547;3300008746_____Ga0114084_1004178;3300006317_____Ga0099674_105938;3300008138_____Ga0114843_104577;3300006243_____Ga0099348_101280;VIRSorter_contig_637_pilon-cat_2;3300008518_____Ga0115191_100225;3300007810_____Ga0105660_100006;3300008524_____Ga0111046_100093;3300007314_____Ga0104968_100209;3300007107_____Ga0102632_1000186;3300006328_____Ga0099580_100175;3300008493_____Ga0111009_1000224;3300007208_____Ga0103291_100337;3300008537_____Ga0111051_100368;7000000480_____SRS015209_WUGC_scaffold_36762;3300006460_____Ga0100061_100303;7000000395_____SRS019077_WUGC_scaffold_55806;3300007728_____Ga0105754_1000297;3300008098_____Ga0114255_101109;3300008534_____Ga0111050_100408;7000000392_____SRS023557_Baylor_scaffold_33146;3300008607_____Ga0111136_100362;3300014137_____Ga0134350_1000365;7000000027_____SRS056622_LANL_scaffold_51951;3300008155_____Ga0114001_101682;7000000541_____C2271223;VIRSorter_contig_341_pilon_gene_326_gene_425-249450-319301-cat_4;VIRSorter_contig_2135_pilon_gene_1_gene_77-0-52560-cat_5;VIRSorter_contig_1617_pilon_gene_46_gene_138-36721-93260-cat_5;VIRSorter_contig_1617_pilon_gene_29_gene_138-20658-93260-cat_5,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00123,VIRSorter_contig_2930_pilon_gene_123_gene_180-112063-144988-cat_5,32876,l,NA,5,Streptococcus (genus): 0.77,VIRSorter_contig_128_pilon_gene_11_gene_66-7539-39890-cat_5;3300014554_____Ga0134345_100461;3300007123_____Ga0102684_102569;3300006748_____Ga0101800_102501;7000000283_____SRS011086_Baylor_scaffold_14399;3300006748_____Ga0101800_102503;3300008636_____Ga0111420_102312;3300006477_____Ga0100232_102723;3300007966_____Ga0105959_104380;7000000511_____SRS018591_WUGC_scaffold_26502;7000000513_____C2496057;3300008502_____Ga0115179_103396;7000000292_____C2068932;VIRSorter_contig_2930_pilon_gene_123_gene_180-112063-144988-cat_5;3300008518_____Ga0115191_101317;3300006458_____Ga0100175_101687;7000000224_____SRS014573_WUGC_scaffold_12731;3300006566_____Ga0100365_1001981;3300007196_____Ga0103270_101868;3300006524_____Ga0101033_102500;3300008136_____Ga0113979_104649;3300006477_____Ga0100232_102984;7000000687_____SRS053854_LANL_scaffold_6811;7000000541_____SRS044486_WUGC_scaffold_24083;7000000073_____SRS021496_Baylor_scaffold_17633;7000000513_____SRS047824_WUGC_scaffold_55891,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00124,VIRSorter_contig_2881_pilon_gene_1_gene_16-911-9373-cat_5,8462,l,NA,5,Bacteria (superkingdom): 0.97,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00125,VIRSorter_contig_709_pilon_gene_778_gene_806-647899-678140-cat_5,30241,l,NA,5,Lachnospiraceae (family): 0.90,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00126,VIRSorter_contig_495_pilon_gene_619_gene_700-496697-547684-cat_4,50987,l,NA,4,Bacteria (superkingdom): 0.94,VIRSorter_contig_495_pilon_gene_619_gene_700-496697-547684-cat_4;3300007854_____Ga0114157_100476;7000000447_____C3571256;7000000501_____C1097348;3300006291_____Ga0099556_100276;3300012660_____Ga0118289_100446;7000000149_____SRS013881_WUGC_scaffold_12411;7000000390_____C799524;3300007854_____Ga0114157_100919;3300008140_____Ga0114165_1006102;VIRSorter_contig_937_pilon_gene_142_gene_257-134852-203191-cat_5;7000000149_____SRS013881_WUGC_scaffold_5959;3300008346_____Ga0115410_102398;3300006291_____Ga0099556_100197,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00127,VIRSorter_contig_4355_pilon_gene_1_gene_62-686-45281-cat_5,44595,l,NA,5,Prevotellaceae (family): 0.96,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00128,VIRSorter_contig_1261_pilon_gene_25_gene_41-19143-29605-cat_5,10462,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00129,VIRSorter_contig_730_pilon_gene_5_gene_36-3574-25687-cat_5,22113,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00130,VIRSorter_contig_194_pilon_gene_618_gene_686-483013-523340-cat_4,40327,l,NA,4,Bacteria (superkingdom): 0.96,VIRSorter_contig_194_pilon_gene_618_gene_686-483013-523340-cat_4;7000000408_____SRS056323_LANL_scaffold_10200;VIRSorter_contig_194_pilon_gene_574_gene_686-454855-523340-cat_5,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00131,VIRSorter_contig_709_pilon_gene_1849_gene_1927-1551160-1594178-cat_5,43018,l,NA,5,Lachnospiraceae (family): 0.90,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00132,VIRSorter_contig_3465_pilon_gene_1_gene_61-558-45174-cat_5,44616,l,NA,5,Lactobacillales (order): 0.94,VIRSorter_contig_3465_pilon_gene_1_gene_61-558-45174-cat_5;3300008611_____Ga0111137_1001796;7000000342_____C3053400,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00133,VIRSorter_contig_3482_pilon-cat_2,53760,l,NA,2,Firmicutes (phylum): 0.73,VIRSorter_contig_3482_pilon-cat_2;7000000737_____SRS050669_LANL_scaffold_69379;7000000622_____SRS077736_LANL_scaffold_37149;3300008331_____Ga0114894_100602;7000000042_____C3868514,"Siphoviridae,Siphoviridae,Siphoviridae"
SAMP_yahara2021_Sample1,vOTU_yahara2021_00134,VIRSorter_contig_2514_pilon-cat_2,25487,l,NA,2,Streptococcus (genus): 0.74,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00135,VIRSorter_contig_1452_pilon_gene_20_gene_53-12653-45220-cat_5,32517,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00136,VIRSorter_contig_686_pilon_gene_204_gene_266-173823-210452-cat_4,36629,l,NA,4,Terrabacteria group (no rank): 0.52,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00137,VIRSorter_contig_711_pilon-cat_1,31863,l,NA,1,root (no rank): 1.00,VIRSorter_contig_711_pilon-cat_1;3300008413_____Ga0115229_100261;3300008382_____Ga0114861_1000290;3300008140_____Ga0114165_1002357;7000000194_____SRS022077_Baylor_scaffold_9475;7000000354_____SRS015985_WUGC_scaffold_4334;3300006301_____Ga0099617_100602;7000000568_____SRS051930_LANL_scaffold_32983;3300008405_____Ga0115221_1002303;3300006294_____Ga0099625_101034;VIRSorter_contig_3_pilon_gene_151_gene_321-134167-262903-cat_5;7000000720_____SRS045197_WUGC_scaffold_78094;VIRSorter_contig_3_pilon_gene_151_gene_317-134167-260067-cat_5;VIRSorter_contig_259_pilon_gene_138_gene_238-120043-196251-cat_5;VIRSorter_contig_259_pilon_gene_119_gene_220-104798-185420-cat_5;VIRSorter_contig_259_pilon_gene_150_gene_297-128995-248204-cat_5,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00138,VIRSorter_contig_1122_pilon_gene_171_gene_211-136322-162498-cat_5,26176,l,NA,5,Bacteria (superkingdom): 0.98,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00139,VIRSorter_contig_3665_pilon_gene_11_gene_62-9840-43266-cat_5,33426,l,NA,5,Bacteria (superkingdom): 0.97,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00140,VIRSorter_contig_2065_pilon_gene_121_gene_189-95464-135730-cat_5,40266,l,NA,5,Peptostreptococcus (genus): 0.79,VIRSorter_contig_2065_pilon_gene_121_gene_189-95464-135730-cat_5;3300006678_____Ga0100058_100681;7000000086_____C4158894;7000000025_____C3215147;3300006748_____Ga0101800_101362;7000000669_____SRS022713_LANL_scaffold_16051;3300008664_____Ga0111493_102192;3300007297_____Ga0104793_101576;7000000194_____C2584812;3300007994_____Ga0113878_102176,NA
